listing_id,property_type,country,city,neighborhood,surface_m2,num_rooms,num_bathrooms,floor,year_built,price,listing_date,condition,heating_type,parking,energy_rating
2056, studio,,Bern,SUBURBS,392,4,1,3,1987,200194,2019-04-07,Old,Solar,,E
2184, studio,Germany,Frankfurt,Residential,57,1,3,16,1983,311869,2021-07-22,Good,Gas,No,a
2411,HOUSE,Netherlands,Amsterdam,SUBURBS,103,7,2,2,2014,307466,2024/11/10,,Gas,1,G
2445,duplex,Portugal,Coimbra,city center,53,6,3,6,2002,748135,2023-08-13,,CENTRAL,,F
2154,Villa ,Belgium,Brussels,SUBURBS,98,5,4,0,1982,1378631 EUR,2022-06-26,Good,CENTRAL,No,A
2039,Villa ,Italy,Genoa,,,6,,20,1994,1487860 EUR,23/12/2019,Good,Electric,no,D
2567,Villa ,Switzerland,Lucerne,Historic,46,2,1,9,1957,53222,2023-01-05,,CENTRAL,YES,D
1709,HOUSE,Belgium,Antwerp,Residential,363,4,,11,1982,1721253,2021-10-18,New,Electric,yes,D
2071,APT,Italy,Florence,Industrial,117,4,3,17,2016,1317745,2020-11-08,Renovated,,yes,E
2883,APT,,The Hague,Suburbs,,5,1,,,1674949,2024-07-21,Old,Electric,No,c
1124, studio,Netherlands,Eindhoven,Residential,35,5,1,16,2010,799591,2018-08-18,,gas,NO,C
2489,house,France,Nantes,Residential,164,2,3,9,1965,691119,2020-11-10,,electric,YES,A
1204,duplex,Spain,Zaragoza,Historic,359,6,1,9,1952,1869091,2018-12-27,Old,Central,Yes,D
2800,Villa ,Belgium,Bruges,Historic,292,1,,0,1970,795223,10-06-2018,Renovated,Gas,no,A
1756,Penthouse,Portugal,Braga,City Center,228,,2,0,2009,283780,2024-01-09,Renovated,CENTRAL,0,c
2568,Penthouse,Germany,Hamburg,Suburbs,128,4,2,8,1967,318747,2019-11-07,,CENTRAL,yes,B
2578,Penthouse,Portugal,Coimbra,Historic,386,3,3,,1991,984258,2023-08-07,,,1,G
2638,Penthouse,Netherlands,Groningen,,,6,4,4,2023,1103169,2024-10-16,New,gas,No,B
1575,VILLA,Portugal,Lisbon,Residential,375,6,1,15,,120331,2020-09-23,New,Central,yes,B
2236,HOUSE,Belgium,Liège,City Center,400,1,4,17,1973,527219,2020-09-21,Good,Gas,1,
2080,house,Portugal,Lisbon,SUBURBS,385,1,4,3,1978,1907885,2022-05-27,New,electric,1,E
1179, studio,Netherlands,The Hague,,313,5,2,15,1974,1595836,03.02.2018,,Central,1,F
1325,APT,Belgium,Liège,City Center,312,3,3,17,1982,227752,2023-03-31,Old,CENTRAL,no,G
2875,HOUSE,Spain,Barcelona,Suburbs,383,7,2,3,2010,586985,2020-11-09,Good,CENTRAL,NO,D
1850,apartment,Portugal,Faro,SUBURBS,197,2,1,5,1955,241067,2019-05-01,,gas,Yes,D
1367,duplex,France,Marseille,City Center,135,8,4,9,1997,457,2022-11-13,Good,Electric,YES,E
2859,Villa ,Portugal,Lisbon,Residential,93,4,2,13,,1474649,2019-08-20,Good,,YES,A
2608,HOUSE,France,Strasbourg,Suburbs,258,4,,10,1961,1673209 EUR,2020-10-31,Renovated,Central,no,E
2827,APT,Netherlands,Amsterdam,Historic,364,3,1,9,2021,780751,2022-02-05,Old,Solar,no,A
2118,Penthouse,Italy,Bologna,Historic,380,7,1,1,2012,1003060,01/10/2019,Old,,yes,
2397,apartment,Switzerland,Lausanne,Suburbs,163,2,1,17,1989,946581,2023-08-01,,gas,1,B
1729,house,France,Nantes,SUBURBS,119,4,3,17,1988,1105664,2021-05-05,New,CENTRAL,NO,A
1748,house,Portugal,Porto,City Center,117,3,2,4,1999,959828 EUR,2021-11-08,Renovated,,yes,B
1942,Penthouse,Spain,Seville,City Center,,5,1,10,1988,1967579,2024-06-05,Good,,Yes,F
2311, studio,Spain,Valencia,Industrial,149,5,2,16,,1751571,2021-12-10,Good,Electric,Yes,G
1387,Penthouse,Spain,Barcelona,Suburbs,328,,1,9,1980,391333,2020-02-19,Old,Central,Yes,F
2084,apartment,Spain,Barcelona,Historic,,4,3,13,1996,213151,2018-11-11,Renovated,gas,,B
1699,HOUSE,Italy,Venice,Suburbs,139,4,4,0,2002,766657,2019-11-10,Renovated,electric,yes,E
2087,HOUSE,France,Nice,,130,2,4,1,1998,696608,2019-11-18,Renovated,Gas,Yes,D
1001,Penthouse,Germany,Frankfurt,Industrial,72,2,,11,1962,1827324 EUR,2024-12-08,Good,Electric,Yes,c
1198,apartment,Belgium,Bruges,,285,3,3,9,1950,515330,2024-05-30,Renovated,Gas,yes,E
1326, studio,,Leipzig,Residential,155,2,3,9,1960,1817067,2021-09-29,Renovated,,YES,b
1763, studio,Belgium,Brussels,,23,8,3,17,,689401,2018-08-23,Old,Solar,1,c
1463,HOUSE,Italy,Turin,,,3,2,15,1971,1884198,2019-04-26,Old,electric,NO,E
1429,apartment,Italy,Milan,,,2,2,4,1954,1923367,2023-12-04,,electric,0,F
1933,Penthouse,Switzerland,Basel,,324,8,2,16,1963,1990518,2024-09-16,,gas,Yes,b
1796, studio,France,Lyon,city center,99,3,2,19,1978,369510,2018-09-17,New,gas,1,
2848,APT,Belgium,Antwerp,Historic,313,5,4,19,1982,480952,2022-05-21,,electric,1,G
2137,apartment,France,Nantes,,213,5,2,12,1950,1333398,08.06.2022,Old,,no,a
2284, studio,France,Marseille,City Center,43,7,3,19,2000,1391716,27/03/2018,Good,electric,No,A
2359,VILLA,Portugal,Coimbra,SUBURBS,116,4,1,18,,494349,2020/12/23,Good,CENTRAL,YES,F
2140,VILLA,Switzerland,Lausanne,City Center,267,3,4,2,1975,577639,2022-05-26,New,Solar,YES,C
2237,Penthouse,France,Toulouse,,129,6,3,6,2010,177707,2023-01-10,Good,,Yes,C
2878,Villa ,Belgium,Bruges,,,5,2,10,1988,1771401,2022-06-01,,Electric,No,A
2963,Penthouse,,Venice,Suburbs,71,4,2,13,2016,282739,2020-09-14,Old,Solar,,
1480,HOUSE,Portugal,Coimbra,city center,192,5,4,0,2001,435729 EUR,2020-05-20,New,CENTRAL,1,D
1330,VILLA,Belgium,Namur,Industrial,55,8,1,16,1997,73167,04-05-2024,Old,Gas,no,b
1483,duplex,,Bologna,Suburbs,169,6,4,0,2009,376947,2023-07-04,,Gas,,b
1879,APT,Switzerland,Zurich,,272,7,2,7,1976,1638705 EUR,2024-02-02,Renovated,Central,0,F
2909, studio,Netherlands,Amsterdam,Suburbs,204,4,2,2,1972,119340 EUR,2024-10-15,Old,electric,Yes,D
1106, studio,Germany,Hamburg,Residential,125,1,3,8,2018,1301701,2019-01-26,Old,Central,no,c
2381,duplex,Germany,Stuttgart,Suburbs,113,7,3,2,1987,966178,2020-08-16,Good,Solar,0,c
1100,VILLA,Switzerland,Lucerne,City Center,97,6,1,3,2011,669566,2023-06-02,Old,CENTRAL,No,E
1977,apartment,Switzerland,Lucerne,Industrial,230,4,2,7,1992,1308463 EUR,2020-10-08,,Central,No,D
2685,apartment,Belgium,Namur,City Center,288,2,2,11,1955,95,2024-01-19,Good,CENTRAL,,C
1443,duplex,Switzerland,Basel,Industrial,119,5,2,7,1992,1725636,2022-01-22,New,CENTRAL,1,b
1707,apartment,,Lisbon,city center,294,1,1,18,2010,1132697,2022-01-07,New,,1,C
1989,duplex,,Madrid,Industrial,72,5,3,9,1981,211902,2024-03-26,Good,Central,yes,B
2227,house,Netherlands,Eindhoven,city center,359,3,1,10,1992,671819,2022/03/03,,,1,E
1140, studio,Netherlands,Groningen,Historic,371,8,3,9,2014,1822972,2020-01-20,New,Solar,NO,D
2907,Penthouse,Germany,Frankfurt,Suburbs,,1,1,9,1974,1640616,2019-01-28,Renovated,Gas,yes,B
1609,VILLA,,Alicante,Industrial,82,8,3,11,1960,1704652,2018-12-20,Renovated,Gas,0,a
1910, studio,Germany,Stuttgart,Suburbs,,4,4,12,1990,253283,2018-12-19,Good,Central,yes,F
1089, studio,Portugal,Lisbon,Residential,399,3,1,17,1983,1274803,2021-10-14,Old,electric,yes,F
1299,APT,Portugal,Porto,Residential,51,7,1,18,1969,171235,2021-05-31,Renovated,Central,no,a
2871,APT,,Zurich,,244,7,3,5,1986,1111710,2018-10-11,Renovated,,0,A
1932,Penthouse,Portugal,Braga,Historic,279,3,4,13,2008,338819,2023-09-14,Old,,,B
2752,duplex,Italy,Rome,Residential,79,7,3,14,1966,401198,2024-02-15,Renovated,Electric,YES,G
2771,apartment,,Alicante,Residential,101,5,2,13,1980,1621506,2020-12-12,Renovated,electric,No,G
1470,APT,Germany,Berlin,Residential,99,4,4,20,1994,1750598,2020-05-13,New,Electric,0,c
1369,Penthouse,Germany,Hamburg,Suburbs,276,1,2,10,1956,951072,2022/03/08,Good,gas,YES,
1281,duplex,Italy,Florence,SUBURBS,273,7,2,6,2005,1308464 EUR,2020-08-22,Renovated,electric,No,A
1972,APT,Belgium,Liège,Suburbs,388,6,2,6,1993,1226907,2020-10-20,Old,electric,yes,E
1589,VILLA,Belgium,Antwerp,,54,4,1,18,1956,1422841,20/04/2018,Good,Electric,1,a
1381,duplex,Portugal,Porto,city center,339,5,3,8,1963,1971482,2019-08-24,Old,Electric,No,b
2962,Penthouse,Germany,Cologne,,302,1,2,9,2015,776813,2018-12-16,Renovated,Solar,No,E
2550,APT,Switzerland,Lucerne,City Center,256,7,2,14,,122657,2021-06-19,Old,Gas,NO,G
1563, studio,Italy,Florence,City Center,281,1,3,6,1951,1789770,2023-07-07,Good,Electric,No,A
1431,apartment,Belgium,Liège,city center,,2,4,20,1983,112868,2018-09-13,,Central,NO,B
2387,HOUSE,Spain,Alicante,Historic,289,4,3,14,1989,1605507,2024-07-09,Old,Solar,No,B
2951,Penthouse,Netherlands,Utrecht,Residential,142,1,,5,1956,1751978,2024-12-09,Good,electric,No,E
2744,house,Portugal,Porto,,65,4,4,15,2018,66570,2018-11-05,Good,gas,NO,
1416,apartment,Spain,Madrid,SUBURBS,310,5,2,16,2017,400863,2023-06-16,Renovated,,NO,a
2467,Villa ,Germany,Leipzig,Historic,337,,2,15,1993,1920133,2022-10-02,,,,E
1271,HOUSE,Italy,Genoa,Historic,294,4,3,1,1983,673525 EUR,2018-10-03,Old,Solar,NO,B
2629,VILLA,Switzerland,Lausanne,Industrial,324,2,4,7,2020,256849,2023/09/10,Old,Solar,No,c
2561, studio,Germany,Berlin,Industrial,134,2,3,11,2005,925043,2023-09-30,Renovated,CENTRAL,Yes,E
2996, studio,Spain,Barcelona,SUBURBS,139,8,3,6,1970,473701,2019-08-16,,gas,YES,D
1336,VILLA,Netherlands,The Hague,Industrial,340,4,2,12,2019,947330,2018-09-28,,CENTRAL,Yes,B
1236,Villa ,,Venice,Residential,350,8,1,17,1968,259,2023-01-01,New,Central,,E
1527, studio,Belgium,Liège,Industrial,136,6,1,14,,1626671 EUR,2022/01/01,,CENTRAL,No,C
1334,house,,Geneva,Suburbs,162,3,2,19,1952,260795,2019-12-30,,Solar,1,A
1310,VILLA,Italy,Venice,Suburbs,251,1,1,19,2009,656600,2020-05-21,New,Gas,0,b
2711,HOUSE,Netherlands,Utrecht,Historic,43,8,1,12,,1624976,2018-04-02,Old,gas,no,D
1514,Villa ,Germany,Leipzig,Suburbs,144,7,2,12,2003,1290290 EUR,2019-09-14,Renovated,CENTRAL,Yes,c
1741, studio,Spain,Zaragoza,Industrial,294,6,3,17,2020,221029,2023-10-18,Renovated,Solar,1,a
1249,apartment,Netherlands,Utrecht,city center,207,6,2,2,2021,1225995,2020-05-09,Renovated,CENTRAL,no,a
2511,apartment,France,Toulouse,Industrial,66,5,,10,,1325899,2023-01-21,Renovated,,,
1903,VILLA,Belgium,Bruges,Suburbs,95,2,3,14,2022,1095247 EUR,2022-04-11,,gas,no,b
2960,house,Italy,Milan,Suburbs,187,2,1,18,,1996395,2020/04/24,Old,Solar,no,D
2532,apartment,Germany,Hamburg,SUBURBS,112,2,3,1,1973,1117473 EUR,2019-10-09,Renovated,Central,NO,A
1271,HOUSE,Italy,Genoa,Historic,294,4,3,1,1983,673525 EUR,2018-10-03,Old,Solar,NO,B
2976, studio,Switzerland,Lucerne,SUBURBS,124,5,2,14,,282848,2022-11-12,Good,Electric,0,G
1990, studio,France,Nantes,,196,8,1,14,1979,1220863,2020-09-08,,Central,NO,F
1166, studio,Portugal,Coimbra,SUBURBS,38,5,4,11,1969,873128,2020-09-05,,Gas,0,C
1998,apartment,,Paris,Historic,114,6,4,12,1962,356655,2024-09-22,,Gas,YES,A
1439,apartment,France,Strasbourg,Residential,258,1,3,20,,1820678,2020-11-22,Old,Gas,YES,c
2260,Penthouse,Spain,Zaragoza,city center,36,2,1,,1974,1735120,2021-01-19,Old,electric,Yes,A
1448,Villa ,,Geneva,city center,167,5,1,8,1979,431,2020-03-10,Renovated,Solar,no,b
2079, studio,Switzerland,Zurich,SUBURBS,218,6,4,1,1968,457482,2020-09-28,Good,Solar,YES,F
1533,duplex,Germany,Frankfurt,SUBURBS,,5,2,13,1984,1497624,02.07.2023,New,Electric,No,C
1696,VILLA,,Strasbourg,city center,348,4,2,9,2012,1463884,2022-06-19,,gas,no,b
2022,Villa ,Portugal,Setúbal,Suburbs,234,1,1,1,2014,332172,2020-04-12,,Solar,NO,
2942,APT,Belgium,Brussels,Residential,93,4,2,11,1962,301279,2021-10-13,New,,YES,E
2264, studio,Germany,Frankfurt,Residential,267,3,4,12,1995,1430838,2023-02-13,New,CENTRAL,0,a
2247,Villa ,Portugal,Setúbal,Historic,256,7,4,,1961,1085088 EUR,2020-04-14,New,Electric,no,b
2439,Penthouse,Switzerland,Bern,Industrial,195,5,4,2,2000,967653,2020-01-07,New,CENTRAL,YES,b
1894,APT,France,Nantes,Residential,125,3,1,12,1958,1650139,2024-09-27,,Gas,1,B
2591,duplex,Switzerland,Bern,City Center,141,8,2,4,1960,516113,2022-10-27,,Solar,yes,C
1458, studio,,Lausanne,Suburbs,50,8,3,9,2002,1602964,2023-06-25,Good,CENTRAL,1,
1200,APT,Italy,Rome,Suburbs,47,5,1,17,,1234708,2023-08-30,Old,Gas,yes,F
2220,Penthouse,Switzerland,Zurich,City Center,107,,4,20,,266972,2022-12-19,Good,,,B
2923,HOUSE,Germany,Cologne,city center,274,7,1,3,1964,1905605,2019-07-10,New,Gas,No,G
1486,house,Italy,Naples,City Center,370,2,3,19,1952,1902859,2023-04-19,Renovated,Gas,no,B
1156,HOUSE,Netherlands,Utrecht,,335,4,4,16,,1694811,2024-03-11,Good,electric,YES,c
1317,apartment,Spain,Barcelona,city center,37,7,3,4,1958,180028,2022-04-12,Old,Solar,Yes,
1601,apartment,,Madrid,Residential,118,3,4,3,2012,610632,2023-10-10,Renovated,Central,,F
2142,duplex,Spain,Madrid,Industrial,227,7,2,10,2009,1413639,2020-07-30,Old,CENTRAL,no,a
2901,APT,Netherlands,Rotterdam,SUBURBS,356,5,2,1,1973,1845241,2020-04-02,New,Electric,0,c
1974,APT,Italy,Milan,city center,69,6,2,2,2014,262873,2019-06-20,Good,Central,No,E
1168,VILLA,Belgium,Bruges,Industrial,311,3,4,11,1998,1282451,2023-06-18,New,Gas,1,C
1487,house,Italy,Genoa,Suburbs,145,8,2,14,1972,1099026,22.01.2023,Old,Electric,,E
1512,APT,Spain,Valencia,Residential,281,4,2,0,1978,466656,2020-08-01,Good,CENTRAL,yes,B
1050,Penthouse,,Ghent,City Center,81,1,4,5,2005,320922,2018/08/03,Old,,No,G
2833, studio,France,Paris,Residential,34,3,2,20,2022,143793,15.04.2022,Old,CENTRAL,0,
1469, studio,Belgium,Namur,SUBURBS,397,3,3,12,1956,1530408,2020-11-28,Old,CENTRAL,NO,F
2250,duplex,France,Bordeaux,Industrial,154,6,4,15,1953,210669,2022-01-06,Good,Solar,No,G
2147,duplex,Belgium,Antwerp,City Center,121,6,3,16,2009,1088944,2023-10-25,Good,Central,YES,E
2812,VILLA,Switzerland,Zurich,city center,354,1,1,5,1958,171476,2020-10-31,New,gas,,c
1035,VILLA,Netherlands,Eindhoven,Suburbs,213,8,3,7,1974,1249146,2019-09-16,,CENTRAL,No,
2770,HOUSE,Netherlands,Groningen,Suburbs,155,2,2,6,1989,94160,2024-02-20,Old,Central,NO,c
2998,apartment,,Zurich,Historic,168,3,3,0,1952,1524932 EUR,11-27-2024,Good,electric,1,c
1776, studio,France,Bordeaux,,178,8,3,8,1973,902654,2022-06-12,New,Central,0,c
1610,Penthouse,Switzerland,Lucerne,City Center,35,6,4,3,2005,1742978,27.04.2023,Renovated,CENTRAL,YES,A
1806,house,Italy,Florence,,35,5,4,15,1989,1939044,04-18-2024,New,Gas,no,F
2632,duplex,Spain,Malaga,city center,86,7,1,17,2006,1769465,2018-10-13,Old,CENTRAL,no,c
2364,house,Portugal,Setúbal,Industrial,116,6,1,4,2020,1582646,2024-11-20,Renovated,,YES,a
2093,house,Netherlands,The Hague,Suburbs,228,7,2,10,1989,1908800,2024-09-15,Old,,No,b
2046,Penthouse,Spain,Barcelona,Suburbs,169,1,3,6,1983,1927580,2018-06-06,,electric,1,B
2548,house,,Setúbal,SUBURBS,255,2,3,,1974,54241,2018-08-30,New,gas,,
2047,APT,Netherlands,Amsterdam,Industrial,95,2,4,12,1966,1944252,24/02/2022,,Gas,yes,B
2817,house,Portugal,Setúbal,City Center,392,,3,19,2012,224309,2023-06-02,Old,CENTRAL,yes,D
2482,HOUSE,Germany,Stuttgart,city center,107,3,3,9,,929354,10-25-2021,Old,CENTRAL,yes,D
1275,Villa ,Spain,Zaragoza,Residential,140,2,1,18,2016,1675535,2022-05-17,Old,Solar,yes,B
1649,VILLA,Italy,Rome,Residential,266,7,1,6,1968,1742889,2020-09-12,,,Yes,A
1327,duplex,Belgium,Brussels,Suburbs,164,6,4,18,2001,1639234,2023-04-28,,electric,1,F
1651,apartment,Spain,Malaga,Residential,252,7,2,6,2016,1878382,2021-08-15,Old,Gas,,G
2513,Villa ,Germany,Cologne,Industrial,,2,1,,1961,1426183,2020-01-14,,Central,YES,C
1598,HOUSE,Belgium,Ghent,Residential,95,4,2,14,1981,1948288,16/10/2019,New,gas,,G
2634,duplex,Germany,Frankfurt,Historic,372,7,4,4,1990,185538,2021-01-12,Old,Central,NO,c
1139,Penthouse,Netherlands,The Hague,Industrial,161,5,3,4,1974,1134843,2023-07-31,Old,gas,,A
2058,apartment,,Leipzig,city center,216,,2,2,1985,141605,16/05/2019,,Electric,1,b
1633,apartment,Germany,Munich,Suburbs,157,1,1,8,2000,1800908,2024-02-21,Good,Solar,,D
1993,house,Belgium,Antwerp,City Center,390,7,2,9,2000,614874 EUR,2020-01-25,Renovated,Gas,YES,E
1743,duplex,Spain,Bilbao,Residential,269,5,2,16,1966,1618192 EUR,12-01-2023,New,,yes,D
2640,house,Netherlands,Utrecht,Industrial,275,3,3,6,1950,1138638 EUR,2019-01-12,Old,electric,YES,C
2420,HOUSE,Switzerland,Basel,Industrial,64,1,4,14,2005,1394497,2021-07-22,New,Gas,no,b
1861,house,Portugal,Braga,Historic,,1,3,14,1958,263376,2020-07-30,Good,Electric,1,F
1624,house,Germany,Berlin,Residential,130,7,3,2,1962,1106336,2018-04-21,,Central,no,D
1529,house,Germany,Munich,Suburbs,118,3,3,17,2008,1794348,2020-02-11,New,electric,No,a
1616,APT,,Düsseldorf,City Center,316,5,3,,1981,1845455,2019-06-10,,Electric,YES,C
1580,HOUSE,Switzerland,Basel,city center,374,8,3,16,2018,1342614,2020-09-07,Renovated,Solar,NO,a
2787,house,Spain,Madrid,,362,1,3,1,2000,1877560,25/01/2021,New,gas,No,c
1206,VILLA,Spain,Zaragoza,Residential,367,4,4,18,1980,370338,2020-04-08,,Gas,,C
1666,apartment,Netherlands,Amsterdam,,337,,2,9,1963,1664302 EUR,2023-04-21,Good,electric,Yes,E
1786,duplex,Netherlands,Amsterdam,,257,1,2,11,,1337336,2020-11-20,Old,gas,YES,C
2665,VILLA,Portugal,Braga,Historic,35,3,4,9,2005,604073,27.10.2021,Good,electric,1,
1538, studio,Switzerland,Lucerne,Residential,369,8,3,20,1994,1004171,2022-05-11,Renovated,Central,,E
2927,Penthouse,Netherlands,The Hague,Residential,66,5,3,5,1997,1355905,2023-11-19,Good,Central,yes,A
1003,APT,France,Nice,SUBURBS,157,2,2,10,2022,495910,2024-07-22,Renovated,Solar,yes,a
2201,apartment,Spain,Zaragoza,Industrial,301,6,4,3,1954,268,2018-09-06,Old,gas,No,C
1526,Villa ,Italy,Turin,Residential,112,1,4,10,1965,236868,2020-01-20,Old,,1,B
2165,Villa ,,Genoa,SUBURBS,178,7,1,6,2000,77660 EUR,2019-06-06,New,electric,no,B
1472,house,Switzerland,Lausanne,Residential,323,7,4,,2010,579687,2023-09-08,Renovated,gas,Yes,C
1843,Villa ,Portugal,Lisbon,City Center,343,6,3,0,,651598 EUR,2018-04-07,Good,Gas,1,B
1738,apartment,Portugal,Setúbal,SUBURBS,202,4,,17,2019,1965799,2024-11-29,Renovated,electric,NO,b
2713,Villa ,Netherlands,Eindhoven,Historic,50,5,1,10,1994,393200,08/12/2020,Good,electric,1,E
1917,apartment,Spain,Zaragoza,Suburbs,171,8,2,0,1968,707539,2018-08-21,Good,Solar,No,
1220,apartment,Germany,Frankfurt,Historic,255,7,1,,1950,142337,2024-06-23,Good,CENTRAL,YES,D
2390,Villa ,,Bordeaux,,30,5,2,15,1989,154,01/07/2024,New,Solar,NO,F
1257,APT,Italy,Naples,Industrial,168,8,1,18,1988,687354,2019-05-24,Old,Gas,1,c
1582,duplex,,Braga,city center,,8,3,8,1968,1320840,2023-07-21,,,0,b
1627,Villa ,Switzerland,Bern,SUBURBS,332,8,3,8,,1321464,2024-07-09,New,Solar,0,B
2708,Penthouse,Netherlands,Utrecht,Historic,274,5,1,9,2021,471047,2018-01-17,New,Gas,,G
2611,HOUSE,Portugal,Setúbal,,117,6,2,4,1986,732727,2020-11-13,Renovated,CENTRAL,No,A
1513,VILLA,Italy,Naples,Residential,332,7,2,1,1985,890691,2020/12/18,,Electric,Yes,G
2002,HOUSE,Italy,Genoa,city center,,5,2,6,1989,95242,2019-09-01,New,Solar,yes,E
1591, studio,Germany,Munich,Residential,102,1,1,4,1998,51202,2023-10-30,Old,,0,G
1112,APT,Italy,Turin,Suburbs,171,1,2,,2013,286440,2024-05-17,Good,electric,No,A
2563,HOUSE,Germany,Düsseldorf,,131,6,3,8,2012,722336,2018-05-29,Renovated,Gas,1,a
2841,Penthouse,Germany,Stuttgart,City Center,377,6,4,,2014,1522625,04-13-2024,,,1,c
2349,VILLA,,Barcelona,SUBURBS,197,1,3,,2002,1365647,2019-03-23,Old,gas,YES,C
1300, studio,Portugal,Braga,Historic,298,,3,6,2001,1897537,2019-01-16,Renovated,Gas,Yes,A
2725,duplex,Spain,Bilbao,Suburbs,148,5,1,12,2022,1433616,2024-03-14,Good,electric,1,c
1954, studio,France,Marseille,,347,5,3,,1995,1124534,2022-10-17,New,gas,YES,C
2207,Penthouse,Italy,Venice,City Center,86,6,1,7,1973,232448,2021-09-17,Old,Gas,no,b
2440,Villa ,Germany,Cologne,Industrial,256,1,2,11,1958,173457 EUR,2022-12-18,Good,,1,
1576,VILLA,Italy,Genoa,Industrial,211,5,4,5,1958,1270795 EUR,2024-01-04,New,,yes,F
2798,Villa ,Spain,Zaragoza,Historic,228,7,4,13,2017,196804,2019-08-07,Renovated,gas,no,A
2138,house,Belgium,Bruges,,194,4,1,18,1964,1374878,2018-01-27,Old,,yes,F
2112,APT,France,Strasbourg,Suburbs,375,4,3,,,491469,2023-02-07,,,YES,c
2458, studio,France,Nice,Industrial,111,5,1,7,2019,341152,2018-12-28,Old,CENTRAL,no,C
2050,apartment,France,Toulouse,Historic,329,4,3,14,2002,1474846,09-22-2019,Renovated,Electric,YES,D
2168,VILLA,Switzerland,Lausanne,Residential,170,5,4,18,1954,1217849,2021-02-28,Good,Gas,no,a
1338, studio,,Coimbra,Historic,277,1,2,19,1952,1641614,2019-09-14,Good,electric,NO,C
1543,duplex,,Leipzig,Suburbs,373,4,1,14,1968,253568,2022-12-12,New,electric,NO,F
1110,VILLA,,Frankfurt,City Center,368,8,1,10,1951,1763601,05.05.2020,Good,Gas,No,a
2336,Penthouse,Switzerland,Basel,Historic,314,3,3,3,1986,314641,2018-03-11,Renovated,CENTRAL,no,a
